group_size;enemyCount;hasCircle;stratName;friendlyCasts0;friendlyCasts1;friendlyCasts2;friendlyCasts3;friendlyCasts4;friendlyCasts5;enemyCasts0;enemyCasts1;enemyCasts2;enemyCasts3;enemyCasts4;enemyCasts5;ticksPerSecond;friendlyTicksPerTime;enemyTicksPerTime
1;1;0;FOCUSFRIENDLY;304;0;0;10;12;74;0;0;0;0;0;0;1.24967;0.75532;0.49435
1;1;0;FOCUSENEMY;0;0;0;0;0;0;310;0;2;8;21;59;1.26454;0.50955;0.75499
1;1;0;RANDOM;213;0;3;2;6;0;160;0;5;0;11;0;1.17989;0.60126;0.57863
1;1;0;RANDOMENEMY;145;1;6;0;5;0;221;2;4;2;13;1;1.20541;0.57838;0.62703
1;1;0;RANDOMFRIENDLY;0;0;0;0;0;0;314;0;2;9;16;59;1.26654;0.51007;0.75647
1;1;0;ONESTACK;311;0;2;6;18;63;0;0;0;0;0;0;1.26311;0.75793;0.50518
1;1;0;ONESTACKENEMYFIRST;81;0;2;0;46;57;106;0;4;0;47;57;1.06858;0.52072;0.54786
1;1;0;ONESTACKENEMY;0;0;0;0;0;0;309;0;0;9;14;68;1.25983;0.50221;0.75762
1;1;0;ONESTACKFRIENDLY;304;0;0;7;21;68;0;0;0;0;0;0;1.27032;0.75636;0.51396
1;1;0;TWOSTACKS;216;0;1;2;8;10;141;0;6;0;12;4;1.20371;0.62421;0.5795
1;1;0;TWOSTACKSENEMYFIRST;156;0;2;0;7;1;213;0;1;2;10;8;1.19261;0.57775;0.61486
1;1;0;TWOSTACKSENEMY;320;0;1;7;11;61;0;0;0;0;0;0;1.2373;0.74515;0.49215
1;1;0;TWOSTACKSFRIENDLY;0;0;0;0;0;0;304;0;2;15;14;65;1.2813;0.5147;0.7666
1;1;0;THREESTACKS;213;1;6;1;2;3;147;1;7;0;15;4;1.2066;0.61219;0.59441
1;1;0;THREESTACKSENEMYFIRST;142;1;11;0;14;4;215;0;2;2;6;3;1.22134;0.60221;0.61913
1;1;0;THREESTACKSENEMY;290;1;1;13;25;70;0;0;0;0;0;0;1.28548;0.77135;0.51413
1;1;0;THREESTACKSFRIENDLY;0;0;0;0;0;0;307;0;0;8;20;65;1.26307;0.50298;0.76009
1;1;0;LOWEST;211;0;3;1;1;2;168;2;5;1;2;4;1.17541;0.60084;0.57457
1;1;0;LOWESTENEMYFIRST;143;1;9;1;9;5;218;0;3;3;3;5;1.2032;0.58606;0.61714
1;1;0;LOWESTENEMY;317;1;0;8;18;56;0;0;0;0;0;0;1.25691;0.74946;0.50745
1;1;0;LOWESTFRIENDLY;0;0;0;0;0;0;307;0;0;6;23;64;1.25666;0.49923;0.75743
1;2;0;FOCUSFRIENDLY;284;2;2;18;8;86;0;0;0;0;0;0;1.38715;0.7775;0.60965
1;2;0;FOCUSENEMY;0;0;0;0;0;0;374;0;2;1;16;7;1.70618;0.76191;0.94427
1;2;0;RANDOM;26;0;2;0;4;0;366;0;1;0;1;0;1.68165;0.76501;0.91664
1;2;0;RANDOMENEMY;1;0;3;0;0;0;390;0;1;0;5;0;1.69614;0.75839;0.93775
1;2;0;RANDOMFRIENDLY;0;0;0;0;0;0;392;0;1;1;6;0;1.70941;0.76053;0.94888
1;2;0;ONESTACK;284;0;0;13;22;81;0;0;0;0;0;0;1.39643;0.78144;0.61499
1;2;0;ONESTACKENEMYFIRST;35;0;4;0;14;79;196;0;4;0;53;15;1.4266;0.65648;0.77012
1;2;0;ONESTACKENEMY;0;0;0;0;0;0;341;0;0;4;28;27;1.71362;0.74886;0.96476
1;2;0;ONESTACKFRIENDLY;288;1;1;9;5;96;0;0;0;0;0;0;1.38317;0.77305;0.61012
1;2;0;TWOSTACKS;25;0;1;0;2;0;362;0;2;1;7;0;1.69669;0.77148;0.92521
1;2;0;TWOSTACKSENEMYFIRST;1;0;0;0;2;2;394;0;0;0;1;0;1.71372;0.76847;0.94525
1;2;0;TWOSTACKSENEMY;285;0;0;17;7;91;0;0;0;0;0;0;1.37947;0.77004;0.60943
1;2;0;TWOSTACKSFRIENDLY;0;0;0;0;0;0;390;0;0;0;10;0;1.72873;0.77831;0.95042
1;2;0;THREESTACKS;126;4;28;0;2;1;222;1;13;0;3;0;1.57133;0.73899;0.83234
1;2;0;THREESTACKSENEMYFIRST;13;1;39;0;0;0;347;0;0;0;0;0;1.58519;0.71293;0.87226
1;2;0;THREESTACKSENEMY;278;2;1;15;10;94;0;0;0;0;0;0;1.41203;0.78024;0.63179
1;2;0;THREESTACKSFRIENDLY;0;0;0;0;0;0;396;0;0;0;4;0;1.71076;0.76505;0.94571
1;2;0;LOWEST;122;1;24;3;0;0;240;0;7;2;1;0;1.54099;0.73426;0.80673
1;2;0;LOWESTENEMYFIRST;13;1;39;0;0;0;343;0;0;3;1;0;1.59034;0.71403;0.87631
1;2;0;LOWESTENEMY;289;0;1;12;9;89;0;0;0;0;0;0;1.39345;0.77823;0.61522
1;2;0;LOWESTFRIENDLY;0;0;0;0;0;0;385;0;5;1;9;0;1.71407;0.76768;0.94639
1;3;0;FOCUSFRIENDLY;290;0;0;17;6;87;0;0;0;0;0;0;1.42517;0.77323;0.65194
1;3;0;FOCUSENEMY;0;0;0;0;0;0;389;0;1;2;7;1;1.81835;0.75627;1.06208
1;3;0;RANDOM;10;0;0;0;0;0;390;0;0;0;0;0;1.81123;0.77016;1.04107
1;3;0;RANDOMENEMY;0;0;0;0;0;0;400;0;0;0;0;0;1.84427;0.77935;1.06492
1;3;0;RANDOMFRIENDLY;0;0;0;0;0;0;400;0;0;0;0;0;1.79621;0.76337;1.03284
1;3;0;ONESTACK;299;0;0;6;7;88;0;0;0;0;0;0;1.4202;0.77294;0.64726
1;3;0;ONESTACKENEMYFIRST;29;0;8;1;8;63;245;0;3;0;37;6;1.5173;0.65905;0.85825
1;3;0;ONESTACKENEMY;0;0;0;0;0;0;350;0;2;0;36;12;1.81456;0.75946;1.0551
1;3;0;ONESTACKFRIENDLY;299;1;0;12;8;80;0;0;0;0;0;0;1.40213;0.75876;0.64337
1;3;0;TWOSTACKS;13;0;0;0;0;0;387;0;0;0;0;0;1.82966;0.77933;1.05033
1;3;0;TWOSTACKSENEMYFIRST;0;0;0;0;0;0;399;1;0;0;0;0;1.83031;0.76743;1.06288
1;3;0;TWOSTACKSENEMY;293;0;0;8;7;92;0;0;0;0;0;0;1.42565;0.77172;0.65393
1;3;0;TWOSTACKSFRIENDLY;0;0;0;0;0;0;400;0;0;0;0;0;1.81743;0.76321;1.05422
1;3;0;THREESTACKS;96;0;27;0;0;0;267;0;10;0;0;0;1.64274;0.74745;0.89529
1;3;0;THREESTACKSENEMYFIRST;0;0;41;0;0;0;358;0;1;0;0;0;1.71595;0.71816;0.99779
1;3;0;THREESTACKSENEMY;297;2;0;15;4;82;0;0;0;0;0;0;1.40823;0.77149;0.63674
1;3;0;THREESTACKSFRIENDLY;0;0;0;0;0;0;399;1;0;0;0;0;1.8149;0.76705;1.04785
1;3;0;LOWEST;105;1;25;2;0;0;257;2;8;0;0;0;1.67061;0.74657;0.92404
1;3;0;LOWESTENEMYFIRST;0;0;36;0;0;0;360;0;4;0;0;0;1.70581;0.72994;0.97587
1;3;0;LOWESTENEMY;289;0;1;7;6;97;0;0;0;0;0;0;1.40884;0.77386;0.63498
1;3;0;LOWESTFRIENDLY;0;0;0;0;0;0;391;1;6;2;0;0;1.85135;0.76532;1.08603
1;4;0;FOCUSFRIENDLY;281;1;0;14;7;97;0;0;0;0;0;0;1.45358;0.77678;0.6768
1;4;0;FOCUSENEMY;0;0;0;0;0;0;390;1;1;0;8;0;1.85368;0.76085;1.09283
1;4;0;RANDOM;24;0;0;0;0;0;376;0;0;0;0;0;1.86403;0.7735;1.09053
1;4;0;RANDOMENEMY;0;0;0;0;0;0;400;0;0;0;0;0;1.86676;0.76679;1.09997
1;4;0;RANDOMFRIENDLY;0;0;0;0;0;0;400;0;0;0;0;0;1.86399;0.77038;1.09361
1;4;0;ONESTACK;295;0;3;13;4;85;0;0;0;0;0;0;1.44478;0.76487;0.67991
1;4;0;ONESTACKENEMYFIRST;17;0;5;0;8;52;278;0;1;0;35;4;1.64252;0.69789;0.94463
1;4;0;ONESTACKENEMY;0;0;0;0;0;0;368;0;0;2;24;6;1.85251;0.75707;1.09544
1;4;0;ONESTACKFRIENDLY;288;0;2;12;4;94;0;0;0;0;0;0;1.44085;0.77694;0.66391
1;4;0;TWOSTACKS;21;0;0;0;0;0;379;0;0;0;0;0;1.83195;0.76337;1.06858
1;4;0;TWOSTACKSENEMYFIRST;0;0;0;0;0;0;400;0;0;0;0;0;1.8656;0.7641;1.1015
1;4;0;TWOSTACKSENEMY;298;0;1;8;8;85;0;0;0;0;0;0;1.46498;0.77324;0.69174
1;4;0;TWOSTACKSFRIENDLY;0;0;0;0;0;0;400;0;0;0;0;0;1.85372;0.75958;1.09414
1;4;0;THREESTACKS;115;0;28;0;0;0;249;1;7;0;0;0;1.67608;0.73117;0.94491
1;4;0;THREESTACKSENEMYFIRST;0;1;33;0;0;0;363;1;2;0;0;0;1.76468;0.73037;1.03431
1;4;0;THREESTACKSENEMY;291;1;1;11;7;89;0;0;0;0;0;0;1.42239;0.76543;0.65696
1;4;0;THREESTACKSFRIENDLY;0;0;0;0;0;0;397;1;2;0;0;0;1.89191;0.77737;1.11454
1;4;0;LOWEST;100;2;27;2;0;0;255;0;13;1;0;0;1.71007;0.74311;0.96696
1;4;0;LOWESTENEMYFIRST;0;1;33;0;0;0;366;0;0;0;0;0;1.76676;0.72947;1.03729
1;4;0;LOWESTENEMY;295;0;0;18;3;84;0;0;0;0;0;0;1.41647;0.7678;0.64867
1;4;0;LOWESTFRIENDLY;0;0;0;0;0;0;398;0;2;0;0;0;1.85962;0.76834;1.09128
1;5;0;FOCUSFRIENDLY;290;0;0;6;4;100;0;0;0;0;0;0;1.45968;0.77176;0.68792
1;5;0;FOCUSENEMY;0;0;0;0;0;0;393;0;1;0;5;1;1.89879;0.76467;1.13412
1;5;0;RANDOM;13;0;0;0;0;0;387;0;0;0;0;0;1.88974;0.77911;1.11063
1;5;0;RANDOMENEMY;0;0;0;0;0;0;400;0;0;0;0;0;1.89946;0.76547;1.13399
1;5;0;RANDOMFRIENDLY;0;0;0;0;0;0;400;0;0;0;0;0;1.86235;0.7499;1.11245
1;5;0;ONESTACK;290;0;0;12;6;92;0;0;0;0;0;0;1.47003;0.77481;0.69522
1;5;0;ONESTACKENEMYFIRST;15;0;8;0;6;32;316;0;0;1;20;2;1.74168;0.71401;1.02767
1;5;0;ONESTACKENEMY;0;0;0;0;0;0;378;0;1;1;19;1;1.88162;0.75655;1.12507
1;5;0;ONESTACKFRIENDLY;291;0;0;14;2;93;0;0;0;0;0;0;1.44534;0.76582;0.67952
1;5;0;TWOSTACKS;11;0;0;0;0;0;389;0;0;0;0;0;1.86593;0.76715;1.09878
1;5;0;TWOSTACKSENEMYFIRST;0;0;0;0;0;0;400;0;0;0;0;0;1.89975;0.77186;1.12789
1;5;0;TWOSTACKSENEMY;294;1;2;13;3;87;0;0;0;0;0;0;1.44748;0.76423;0.68325
1;5;0;TWOSTACKSFRIENDLY;0;0;0;0;0;0;399;1;0;0;0;0;1.88195;0.76243;1.11952
1;5;0;THREESTACKS;133;0;31;0;0;0;214;2;20;0;0;0;1.6849;0.74576;0.93914
1;5;0;THREESTACKSENEMYFIRST;0;0;35;0;0;0;363;0;2;0;0;0;1.79003;0.73624;1.05379
1;5;0;THREESTACKSENEMY;286;0;2;9;6;97;0;0;0;0;0;0;1.45487;0.76863;0.68624
1;5;0;THREESTACKSFRIENDLY;0;0;0;0;0;0;399;0;1;0;0;0;1.85083;0.76026;1.09057
1;5;0;LOWEST;114;1;24;3;0;0;244;0;14;0;0;0;1.69979;0.75382;0.94597
1;5;0;LOWESTENEMYFIRST;0;0;36;0;0;0;362;0;2;0;0;0;1.75595;0.72152;1.03443
1;5;0;LOWESTENEMY;295;1;1;17;1;85;0;0;0;0;0;0;1.44085;0.76854;0.67231
1;5;0;LOWESTFRIENDLY;0;0;0;0;0;0;397;0;2;1;0;0;1.86664;0.75242;1.11422
1;6;0;FOCUSFRIENDLY;286;0;0;3;7;104;0;0;0;0;0;0;1.44303;0.76558;0.67745
1;6;0;FOCUSENEMY;0;0;0;0;0;0;389;0;0;0;10;1;1.92872;0.7605;1.16822
1;6;0;RANDOM;13;0;0;0;0;0;387;0;0;0;0;0;1.90266;0.77189;1.13077
1;6;0;RANDOMENEMY;0;0;0;0;0;0;400;0;0;0;0;0;1.88949;0.7584;1.13109
1;6;0;RANDOMFRIENDLY;0;0;0;0;0;0;400;0;0;0;0;0;1.9266;0.77309;1.15351
1;6;0;ONESTACK;293;0;0;9;4;94;0;0;0;0;0;0;1.44906;0.76706;0.682
1;6;0;ONESTACKENEMYFIRST;7;0;4;0;12;36;314;0;1;0;22;4;1.71293;0.70813;1.0048
1;6;0;ONESTACKENEMY;0;0;0;0;0;0;381;0;1;0;17;1;1.86817;0.74934;1.11883
1;6;0;ONESTACKFRIENDLY;298;0;0;9;2;91;0;0;0;0;0;0;1.45333;0.76841;0.68492
1;6;0;TWOSTACKS;9;0;0;0;0;0;390;1;0;0;0;0;1.90365;0.77277;1.13088
1;6;0;TWOSTACKSENEMYFIRST;0;0;0;0;0;0;400;0;0;0;0;0;1.87448;0.75809;1.11639
1;6;0;TWOSTACKSENEMY;305;0;0;10;4;81;0;0;0;0;0;0;1.43603;0.75994;0.67609
1;6;0;TWOSTACKSFRIENDLY;0;0;0;0;0;0;399;1;0;0;0;0;1.9159;0.76539;1.15051
1;6;0;THREESTACKS;91;0;22;0;0;0;270;2;15;0;0;0;1.77225;0.75772;1.01453
1;6;0;THREESTACKSENEMYFIRST;0;0;35;0;0;0;362;0;3;0;0;0;1.7834;0.72539;1.05801
1;6;0;THREESTACKSENEMY;293;0;0;12;2;93;0;0;0;0;0;0;1.46806;0.77515;0.69291
1;6;0;THREESTACKSFRIENDLY;0;0;0;0;0;0;397;0;3;0;0;0;1.87846;0.75436;1.1241
1;6;0;LOWEST;99;0;24;2;0;0;261;0;12;2;0;0;1.76799;0.74433;1.02366
1;6;0;LOWESTENEMYFIRST;0;2;36;0;0;0;361;0;1;0;0;0;1.79576;0.72533;1.07043
1;6;0;LOWESTENEMY;294;1;0;9;4;92;0;0;0;0;0;0;1.47357;0.77299;0.70058
1;6;0;LOWESTFRIENDLY;0;0;0;0;0;0;399;0;1;0;0;0;1.8753;0.74973;1.12557
1;7;0;FOCUSFRIENDLY;292;0;0;12;4;92;0;0;0;0;0;0;1.4901;0.78215;0.70795
1;7;0;FOCUSENEMY;0;0;0;0;0;0;389;0;2;0;9;0;1.93713;0.76686;1.17027
1;7;0;RANDOM;7;0;0;0;0;0;393;0;0;0;0;0;1.8984;0.77598;1.12242
1;7;0;RANDOMENEMY;0;0;0;0;0;0;400;0;0;0;0;0;1.88639;0.76465;1.12174
1;7;0;RANDOMFRIENDLY;0;0;0;0;0;0;400;0;0;0;0;0;1.87095;0.75931;1.11164
1;7;0;ONESTACK;287;1;0;12;3;97;0;0;0;0;0;0;1.47899;0.76932;0.70967
1;7;0;ONESTACKENEMYFIRST;8;0;5;0;6;33;329;0;1;0;18;0;1.74014;0.71384;1.0263
1;7;0;ONESTACKENEMY;0;0;0;0;0;0;385;0;1;0;14;0;1.91619;0.75764;1.15855
1;7;0;ONESTACKFRIENDLY;295;1;0;11;2;91;0;0;0;0;0;0;1.44732;0.76842;0.6789
1;7;0;TWOSTACKS;7;0;0;0;0;0;393;0;0;0;0;0;1.9315;0.77082;1.16068
1;7;0;TWOSTACKSENEMYFIRST;0;0;0;0;0;0;400;0;0;0;0;0;1.88099;0.76073;1.12026
1;7;0;TWOSTACKSENEMY;280;0;2;9;3;106;0;0;0;0;0;0;1.49021;0.77944;0.71077
1;7;0;TWOSTACKSFRIENDLY;0;0;0;0;0;0;400;0;0;0;0;0;1.91093;0.77176;1.13917
1;7;0;THREESTACKS;108;0;25;0;0;0;258;1;8;0;0;0;1.72298;0.7385;0.98448
1;7;0;THREESTACKSENEMYFIRST;0;0;33;0;0;0;366;0;1;0;0;0;1.78199;0.72368;1.05831
1;7;0;THREESTACKSENEMY;285;1;1;16;4;93;0;0;0;0;0;0;1.48671;0.77309;0.71362
1;7;0;THREESTACKSFRIENDLY;0;0;0;0;0;0;396;0;4;0;0;0;1.92012;0.76231;1.15781
1;7;0;LOWEST;112;0;26;3;0;0;249;0;10;0;0;0;1.71958;0.74478;0.9748
1;7;0;LOWESTENEMYFIRST;0;0;30;0;0;0;366;0;2;2;0;0;1.79096;0.72998;1.06098
1;7;0;LOWESTENEMY;285;0;2;13;5;95;0;0;0;0;0;0;1.48371;0.77556;0.70815
1;7;0;LOWESTFRIENDLY;0;0;0;0;0;0;399;0;1;0;0;0;1.95231;0.78116;1.17115
1;8;0;FOCUSFRIENDLY;289;1;1;13;3;93;0;0;0;0;0;0;1.50221;0.7769;0.72531
1;8;0;FOCUSENEMY;0;0;0;0;0;0;398;0;1;0;1;0;1.89798;0.75052;1.14746
1;8;0;RANDOM;12;0;0;0;0;0;388;0;0;0;0;0;1.88367;0.75854;1.12513
1;8;0;RANDOMENEMY;0;0;0;0;0;0;400;0;0;0;0;0;1.92507;0.76313;1.16194
1;8;0;RANDOMFRIENDLY;0;0;0;0;0;0;400;0;0;0;0;0;1.88594;0.75597;1.12997
1;8;0;ONESTACK;296;0;1;11;0;92;0;0;0;0;0;0;1.46287;0.76629;0.69658
1;8;0;ONESTACKENEMYFIRST;3;0;2;0;7;34;334;0;1;0;17;2;1.75816;0.71343;1.04473
1;8;0;ONESTACKENEMY;0;0;0;0;0;0;389;0;0;0;10;1;1.91158;0.76162;1.14996
1;8;0;ONESTACKFRIENDLY;289;0;0;9;1;101;0;0;0;0;0;0;1.47984;0.76832;0.71152
1;8;0;TWOSTACKS;12;0;0;0;0;0;388;0;0;0;0;0;1.9072;0.75839;1.14881
1;8;0;TWOSTACKSENEMYFIRST;0;0;0;0;0;0;400;0;0;0;0;0;1.92667;0.76617;1.1605
1;8;0;TWOSTACKSENEMY;299;0;1;6;3;91;0;0;0;0;0;0;1.45381;0.76001;0.6938
1;8;0;TWOSTACKSFRIENDLY;0;0;0;0;0;0;400;0;0;0;0;0;1.91624;0.76364;1.1526
1;8;0;THREESTACKS;113;0;26;0;0;0;245;1;15;0;0;0;1.75517;0.75291;1.00226
1;8;0;THREESTACKSENEMYFIRST;0;0;34;0;0;0;364;0;2;0;0;0;1.80891;0.72099;1.08792
1;8;0;THREESTACKSENEMY;294;0;0;14;3;89;0;0;0;0;0;0;1.45105;0.76683;0.68422
1;8;0;THREESTACKSFRIENDLY;0;0;0;0;0;0;395;0;5;0;0;0;1.89938;0.75321;1.14617
1;8;0;LOWEST;109;1;27;2;0;0;254;1;6;0;0;0;1.75077;0.74759;1.00318
1;8;0;LOWESTENEMYFIRST;0;0;34;1;0;0;361;0;4;0;0;0;1.82562;0.72744;1.09818
1;8;0;LOWESTENEMY;293;0;0;13;3;91;0;0;0;0;0;0;1.44051;0.76159;0.67892
1;8;0;LOWESTFRIENDLY;0;0;0;0;0;0;394;0;5;1;0;0;1.93788;0.773;1.16488
1;9;0;FOCUSFRIENDLY;289;0;0;8;1;102;0;0;0;0;0;0;1.49493;0.77142;0.72351
1;9;0;FOCUSENEMY;0;0;0;0;0;0;396;0;1;0;3;0;1.91062;0.76301;1.14761
1;9;0;RANDOM;24;0;0;0;0;0;376;0;0;0;0;0;1.89727;0.77165;1.12562
1;9;0;RANDOMENEMY;0;0;0;0;0;0;400;0;0;0;0;0;1.8983;0.76124;1.13706
1;9;0;RANDOMFRIENDLY;0;0;0;0;0;0;400;0;0;0;0;0;1.93874;0.76696;1.17178
1;9;0;ONESTACK;285;1;1;14;3;96;0;0;0;0;0;0;1.4756;0.77142;0.70418
1;9;0;ONESTACKENEMYFIRST;3;0;4;0;6;26;346;0;0;0;15;0;1.79879;0.72434;1.07445
1;9;0;ONESTACKENEMY;0;0;0;0;0;0;384;0;0;0;15;1;1.89814;0.7562;1.14194
1;9;0;ONESTACKFRIENDLY;286;0;0;13;3;98;0;0;0;0;0;0;1.50194;0.78122;0.72072
1;9;0;TWOSTACKS;10;0;0;0;0;0;390;0;0;0;0;0;1.91574;0.76922;1.14652
1;9;0;TWOSTACKSENEMYFIRST;0;0;0;0;0;0;399;1;0;0;0;0;1.9115;0.75618;1.15532
1;9;0;TWOSTACKSENEMY;286;0;0;8;3;103;0;0;0;0;0;0;1.47535;0.77825;0.6971
1;9;0;TWOSTACKSFRIENDLY;0;0;0;0;0;0;400;0;0;0;0;0;1.93534;0.76495;1.17039
1;9;0;THREESTACKS;97;0;24;0;0;0;267;1;11;0;0;0;1.73421;0.73983;0.99438
1;9;0;THREESTACKSENEMYFIRST;0;2;33;0;0;0;365;0;0;0;0;0;1.79441;0.72461;1.0698
1;9;0;THREESTACKSENEMY;290;0;2;16;3;89;0;0;0;0;0;0;1.48868;0.76731;0.72137
1;9;0;THREESTACKSFRIENDLY;0;0;0;0;0;0;395;0;5;0;0;0;1.91283;0.76646;1.14637
1;9;0;LOWEST;98;0;24;1;0;0;264;1;12;0;0;0;1.77244;0.75219;1.02025
1;9;0;LOWESTENEMYFIRST;0;0;24;0;0;0;375;0;1;0;0;0;1.81973;0.73593;1.0838
1;9;0;LOWESTENEMY;286;1;1;13;4;95;0;0;0;0;0;0;1.49091;0.77468;0.71623
1;9;0;LOWESTFRIENDLY;0;0;0;0;0;0;398;0;1;1;0;0;1.91831;0.75179;1.16652
1;10;0;FOCUSFRIENDLY;296;0;0;9;1;94;0;0;0;0;0;0;1.46362;0.77107;0.69255
1;10;0;FOCUSENEMY;0;0;0;0;0;0;396;0;0;0;4;0;1.94314;0.76555;1.17759
1;10;0;RANDOM;18;0;0;0;0;0;382;0;0;0;0;0;1.90392;0.75663;1.14729
1;10;0;RANDOMENEMY;0;0;0;0;0;0;400;0;0;0;0;0;1.90363;0.75807;1.14556
1;10;0;RANDOMFRIENDLY;0;0;0;0;0;0;400;0;0;0;0;0;1.89643;0.75597;1.14046
1;10;0;ONESTACK;289;0;1;12;3;95;0;0;0;0;0;0;1.49348;0.7814;0.71208
1;10;0;ONESTACKENEMYFIRST;3;0;2;0;6;23;349;0;2;0;13;2;1.83191;0.73324;1.09867
1;10;0;ONESTACKENEMY;0;0;0;0;0;0;392;0;0;0;8;0;1.90357;0.7604;1.14317
1;10;0;ONESTACKFRIENDLY;292;0;0;11;3;94;0;0;0;0;0;0;1.49246;0.77333;0.71913
1;10;0;TWOSTACKS;11;0;0;0;0;0;389;0;0;0;0;0;1.95568;0.77871;1.17697
1;10;0;TWOSTACKSENEMYFIRST;0;0;0;0;0;0;400;0;0;0;0;0;1.91956;0.75597;1.16359
1;10;0;TWOSTACKSENEMY;289;0;0;12;2;97;0;0;0;0;0;0;1.47319;0.77503;0.69816
1;10;0;TWOSTACKSFRIENDLY;0;0;0;0;0;0;400;0;0;0;0;0;1.9202;0.76397;1.15623
1;10;0;THREESTACKS;95;0;25;0;0;0;265;1;14;0;0;0;1.77327;0.74927;1.024
1;10;0;THREESTACKSENEMYFIRST;0;0;36;0;0;0;360;1;3;0;0;0;1.7924;0.7222;1.0702
1;10;0;THREESTACKSENEMY;288;1;1;18;2;90;0;0;0;0;0;0;1.46564;0.77252;0.69312
1;10;0;THREESTACKSFRIENDLY;0;0;0;0;0;0;397;0;3;0;0;0;1.89421;0.75505;1.13916
1;10;0;LOWEST;131;0;31;3;0;0;224;0;11;0;0;0;1.73191;0.74768;0.98423
1;10;0;LOWESTENEMYFIRST;0;0;33;0;0;0;367;0;0;0;0;0;1.82396;0.73056;1.0934
1;10;0;LOWESTENEMY;292;1;1;6;4;96;0;0;0;0;0;0;1.47513;0.77824;0.69689
1;10;0;LOWESTFRIENDLY;0;0;0;0;0;0;394;0;4;2;0;0;1.928;0.76679;1.16121
5;1;0;FOCUSFRIENDLY;390;0;1;0;9;0;0;0;0;0;0;0;1.90562;1.14019;0.76543
5;1;0;FOCUSENEMY;0;0;0;0;0;0;288;0;0;7;2;103;1.47243;0.69662;0.77581
5;1;0;RANDOM;400;0;0;0;0;0;0;0;0;0;0;0;1.85302;1.09301;0.76001
5;1;0;RANDOMENEMY;370;0;0;0;0;0;30;0;0;0;0;0;1.8615;1.09679;0.76471
5;1;0;RANDOMFRIENDLY;0;0;0;0;0;0;287;0;0;12;5;96;1.43902;0.66782;0.7712
5;1;0;ONESTACK;400;0;0;0;0;0;0;0;0;0;0;0;1.89925;1.12542;0.77383
5;1;0;ONESTACKENEMYFIRST;288;0;1;0;28;1;14;0;8;1;7;52;1.64796;0.95707;0.69089
5;1;0;ONESTACKENEMY;0;0;0;0;0;0;296;1;0;10;4;89;1.43581;0.67309;0.76272
5;1;0;ONESTACKFRIENDLY;374;0;0;0;20;6;0;0;0;0;0;0;1.89873;1.14058;0.75815
5;1;0;TWOSTACKS;400;0;0;0;0;0;0;0;0;0;0;0;1.88841;1.12164;0.76677
5;1;0;TWOSTACKSENEMYFIRST;389;1;0;0;0;0;10;0;0;0;0;0;1.8751;1.11198;0.76312
5;1;0;TWOSTACKSENEMY;396;0;4;0;0;0;0;0;0;0;0;0;1.87366;1.10826;0.7654
5;1;0;TWOSTACKSFRIENDLY;0;0;0;0;0;0;285;0;0;14;2;99;1.47546;0.70178;0.77368
5;1;0;THREESTACKS;362;1;2;0;0;0;0;0;35;0;0;0;1.75832;1.03306;0.72526
5;1;0;THREESTACKSENEMYFIRST;258;0;12;0;0;0;101;2;27;0;0;0;1.71106;0.96525;0.74581
5;1;0;THREESTACKSENEMY;398;0;2;0;0;0;0;0;0;0;0;0;1.8888;1.11941;0.76939
5;1;0;THREESTACKSFRIENDLY;0;0;0;0;0;0;288;0;0;8;9;95;1.47258;0.69669;0.77589
5;1;0;LOWEST;357;1;2;1;0;0;0;0;37;2;0;0;1.78673;1.06679;0.71994
5;1;0;LOWESTENEMYFIRST;256;0;13;0;0;0;110;0;21;0;0;0;1.72124;0.97523;0.74601
5;1;0;LOWESTENEMY;398;0;1;1;0;0;0;0;0;0;0;0;1.86892;1.10207;0.76685
5;1;0;LOWESTFRIENDLY;0;0;0;0;0;0;291;1;0;9;3;96;1.46634;0.69402;0.77232
5;2;0;FOCUSFRIENDLY;346;6;13;8;23;4;0;0;0;0;0;0;2.97263;1.69249;1.28014
5;2;0;FOCUSENEMY;0;0;0;0;0;0;260;4;7;33;9;87;2.57294;1.26801;1.30493
5;2;0;RANDOM;400;0;0;0;0;0;0;0;0;0;0;0;3.03622;1.7212;1.31502
5;2;0;RANDOMENEMY;170;0;0;0;0;0;230;0;0;0;0;0;2.89915;1.53912;1.36003
5;2;0;RANDOMFRIENDLY;0;0;0;0;0;0;327;3;6;27;10;27;2.66722;1.32841;1.33881
5;2;0;ONESTACK;400;0;0;0;0;0;0;0;0;0;0;0;3.04992;1.71903;1.33089
5;2;0;ONESTACKENEMYFIRST;205;1;9;1;55;7;41;0;9;5;18;49;2.81218;1.55655;1.25563
5;2;0;ONESTACKENEMY;0;0;0;0;0;0;278;4;5;31;7;75;2.61383;1.29547;1.31836
5;2;0;ONESTACKFRIENDLY;335;1;10;6;37;11;0;0;0;0;0;0;3.03856;1.73403;1.30453
5;2;0;TWOSTACKS;384;11;0;0;0;0;0;5;0;0;0;0;3.10555;1.75448;1.35107
5;2;0;TWOSTACKSENEMYFIRST;162;8;0;0;0;0;222;8;0;0;0;0;2.84933;1.51498;1.33435
5;2;0;TWOSTACKSENEMY;358;9;33;0;0;0;0;0;0;0;0;0;3.05077;1.73048;1.32029
